ID,Ciudad,Estrato,Edad,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,Trabajo_remoto,Transporte1,Compartido1,Tiempo1,Transporte2,Other.1,Compartido2,Tiempo2,Tecnologia_de_vehiculo,Other.2,Cilindrada,Kilometraje,Modelo,Costo_combustible,Costo_parqueadero,Costo_mantenimiento,Costo_obligaciones,Costo_depreciación,Costo_de_transporte,Comodidad,Rapidez,Costo,Conveniencia,Seguridad_personal,Menor_riesgo_de_accidente,Razones_ambientales,Salud,"Problemas_de_salud,_por_ejemplo,_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros,Preferencia_Trabajo_Remoto,Economia,Tiempo,Conveniencia.1,Seguridad_personal.1,Menor_riesgo_de_accidente.1,Razones_ambientales.1,No_hay_acceso_a_transporte_publico,Salud.1,"Problemas_de_salud,_por_ejemplo_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros.1,Otros,Desplazamientos_extra,OTROS_TRAYECTOS,Transporte_extra,Other.3,Transporte_almuerzo,Other.4,Tren,Cable,Transporte_integrado,Alimentador_de_sistema_masivo,Tranvia,Bus_o_Colectivo,Carro_propio_uso_individual,Carro_compartido_pasajero,Carro_compartido_conductor,Motocicleta_2T,Motocicleta_4T,Motocicleta_electrica,Taxi,Bicicleta_mecanica,Bicicleta_publica,Bicicleta_electrica_personal,Patineta,A_pie_o_caminata,Uber_o_similares,Bicicletas_eléctricas_compartidas_de_la_compañía,Patinetas_eléctricas_compartidas_de_la_compañía,Motivadores,Barreras,Sede,Genero,LATITUDE,LONGITUDE,Distancia_trabajo,dFlag,Viajes_std,Viajes_lab,Viajes_tr,Co2Flag_W,Co2Flag_lab_W,Co2Anual
bw0comrcavlcm0r2rbw0comm5c9ztcbj,Medellín,5,33,1,1,1,1,1,0,0,1,Carro propio uso individual,,15,Uber o similares,,,,Gasolina,,1600,79000,2015,60000,90000,1500000,1200000,7000000,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,compartir tiempo con mi mascota,1,,Transporte empresarial,,A pie o caminata,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,"Medio ambiente, economía",oferta de rutas cerca de la vivienda,A,Femenino,6.1721895,-75.5762595,5.76607013374471,5-7 KM,10,0,1,14883.0568276462,0,773918.955037605
bwbtr1qkwxygptyqbwbtr15gogitukkm,Medellín,5,30,0,0,0,0,0,0,0,0,Motocicleta 4T,,30,Motocicleta 4T,,,,Gasolina,,115,40,2013,50000,50000,200000,700000,2000000,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,no,0,20,Taxi,,Uber o similares,,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,Beneficios extralegales,La seguridad de las vías,A,Femenino,6.2155673,-75.6012727,3.09863318612935,1-5 KM,10,20,0,0,33554.870869,1744853.285188
bxa81ld62uflqty5fnzibxa81ldvjx5i,Caldas,2,30,1,1,1,1,1,0,0,0,Carro propio uso individual,,70,Bus o colectivo,,,,Gasolina,,1100,100000,2013,120000,110000,70000,380000,3000000,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,trabajo con la misma eficiencia y me ahorro dinero y tiempo sin exponerme a los factores de riesgo biologico y social fuera de casa,0,0,Taxi,,A pie o caminata,,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,ninguno,"en transporte publico la inseguridad, el tiempo y riesgo de enfermedad",D,Femenino,6.095017,-75.631517,18.1174570249696,15-30 KM,10,0,0,36995.5308960708,0,1923767.60659568
bxd4onsrchw4oo6ud4cdbxd4xw3w64wh,Envigado,4,41,1,1,1,1,1,0,0,0,Tren,,45,Motocicleta 4T,,,30,Gasolina,,310,5500,2018,,,,,,3000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Tiempo con la familia y para hacer deporte,1,,Taxi,,A pie o caminata,,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,Deporte y proteccion al medio ambiente,"La bicicleta tendria que ser electrica porque vivo en una loma, la distancia tbn es importante vivo en envigado",D,Masculino,6.1544898,-75.5738771,10.0976237900927,7-15 KM,10,0,0,2847.52990880613,0,148071.555257919
bxkmavf9syraexkyyfskpdbxkmavc0hk,La Ceja,3,48,1,1,1,1,0,0,0,1,Bus o colectivo,,30,Bus o colectivo,,,0,Gasolina,,1600,0,0,,,,,,24000,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,El tiempo de desplazamiento y el medio ambiente,0,5,,ninguno,,ninguno,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no,no,C,Femenino,6.0298998,-75.4305712,26.2141254520187,15-30 KM,8,5,1,6888.79853176817,0,358217.523651945
bxvqsacl4boidwokcbxvqsapahoiuugi,Medellín,3,36,1,1,1,1,1,0,0,1,Motocicleta 4T,,30,Bus o colectivo,,,,Gasolina,,99,40000,2014,30000,30000,300000,450000,1500000,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Facilidad para atender asuntos familiares y del hogar,0,0,Transporte empresarial,,Motocicleta 4T,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,no,pico y placas ambientales,C,Masculino,6.2577011,-75.5494538,6.9857619113323,5-7 KM,10,0,1,3166.72965884099,0,164669.942259731
by43tmx4l0g10ncq2by43tqxt36wbtti,Medellín,4,32,1,1,1,1,1,1,0,0,Bus o colectivo,,25,A pie o caminata,,,2,Gasolina,,180,1,0,,,,,,5000,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,'-,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,'-,'-,D,Femenino,6.2383911,-75.5842923,2.08343157957953,1-5 KM,12,0,0,821.256106715265,0,42705.3175491938
bzhb6yi1dg0o9vcv7j11843bzhb674tl,Envigado,5,41,1,1,1,1,1,0,0,0,Carro propio uso individual,,30,Taxi,,,,Gasolina,,1200,22000,2018,150000,120000,1200000,2500000,5000000,0,1,1,0,1,1,1,1,1,1,0,0,,,,,,,,,,,,1,,Carro compartido conductor,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,El cuidado del medio ambiente,"El tranporte publico en el sector en el que vivo es muy deficiente lo cual implica mucho tiempo para el desplazamiento, si se mejorara lo usaría. Este es un sector de muchas lomas por lo que la bicicleta me da miedo",C,Femenino,6.1748748,-75.5722863,3.97129465789421,1-5 KM,10,0,0,8109.31434864395,0,421684.346129486
c16t8kb877b2uxk40p2ac16t8k4q8ta1,Medellín,6,33,1,1,1,1,1,0,0,1,Bus o colectivo,,30,Carro compartido pasajero,,,,,,,,,,,,,,15000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Productividad,1,,Transporte empresarial,,No requiero desplazarme,,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,"Economía, sostenibilidad",Clima para la bicicleta,A,Femenino,6.2125884,-75.5662481,1.59616396938227,1-5 KM,10,0,1,524.319036928576,0,27264.5899202859
c1bf8dsfh0h18fnc1bfitz5l1njel12d,Medellín,5,43,1,1,1,1,1,0,0,0,Bus o colectivo,,40,Carro propio uso individual,,,25,Gasolina,,1600,13000,2018,,,,,,8800,1,1,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,1,,Bus o colectivo,,No requiero desplazarme,,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,Agilidad,No tengo estaciones de bicicleta cerca,D,Masculino,6.2445841,-75.6119574,4.99069127704573,1-5 KM,10,0,0,1639.37696513796,0,85247.6021871737
c2mw1294uflf259p5c2qf4ab36bk0lre,Medellín,3,28,0,0,0,0,0,0,0,0,Tren,,40,Bus o colectivo,,,30,,No tengo,,,,,,,,,5000,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,no tengo,0,2,Taxi,,,No uso transporte para almorzar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NO,el sector en donde vivo esta en las montañas por tal razon auanque me gustaria una bicicleta electrcica no podria usarla para subir hasta mi domicilio.,A,Masculino,6.2026874,-75.6021939,3.87221903227263,1-5 KM,10,2,0,0,3355.4870869,174485.3285188
c3luq8wndlppvxdap7ab9ofc3luq8w9p,Medellín,5,49,1,1,1,1,1,0,0,1,Bus o colectivo,,40,Taxi,,,25,,,,,,,,,,,9000,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,Taxi,,Bus o colectivo,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"transporte publico la cercania de la casa al trabajo, la bicicleta menos contaminación y ejercitarse",ninguna,D,Femenino,6.2153677,-75.5925933,4.3851557908066,1-5 KM,10,0,1,1440.46645903635,0,74904.2558698902
c41ep97t25qacadrlkuc41ep9qjxdvco,Bello,3,34,1,1,1,1,1,0,0,0,Transporte integrado,,20,Alimentador de sistema masivo,,,25,,,,,,,,,,,4710,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,,0,0,Transporte empresarial,,No requiero desplazarme,,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,"La motivación al transporte público, es por la poca seguridad para desplazarse en bicicleta",Algunas los costos para adquirir,B,Femenino,6.3404895,-75.5569164,10.5040632500523,7-15 KM,10,0,0,3450.44771887423,0,179423.28138146
c4ozfzppjq06dlaue9ec4ozfphku398x,Medellín,3,49,1,1,1,1,1,0,0,0,Motocicleta 4T,,25,Carro propio uso individual,,,,Gasolina,,995,34500,2014,80000,50000,0,0,,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,,Motocicleta 4T,,No requiero desplazarme,,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"comodidad de la bicicleta, a la vez de mantenerme en forma",,A,Masculino,6.2262501,-75.5459367,3.18709105233793,1-5 KM,10,0,0,3611.86649680008,0,187817.057833604
c59n935ojoczl1c59n95iugahy71zd8r,Medellín,3,35,1,1,1,1,1,0,0,1,Bicicleta mecanica,,20,Transporte integrado,,,45,,,,,,,,,,,6000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Aprovechamiento del tiempo y calidad de vida,1,,Taxi,,No requiero desplazarme,,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,Ya uso bicicleta mecánica y me gustaría una eléctrica,"Por la ubicación de mi casa, no tengo acceso a algunos de los incluidos en la lista",A,Masculino,6.2245478,-75.5920965,1.92874579667088,1-5 KM,9,0,1,0,0,0
c5qjmwt6cfjtg9098vguc5qjmzf9spdu,Medellín,3,25,1,1,1,1,1,0,0,0,Bus o colectivo,,60,Transporte integrado,,,60,,,,,,,,,,,4000,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,NO,0,0,Taxi,,No requiero desplazarme,,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,ECONOMIA,NO,D,Femenino,6.2038862,-75.6052364,6.2638814250923,5-7 KM,10,0,0,2057.60331597401,0,106995.372430648
c7080sq8gt5gc1fesz3pc70803jcgvud,Medellín,3,51,1,1,1,1,1,1,1,0,Bus o colectivo,,50,,bus,,50,,,,,,,,,,,4600,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,2,,bus,,ninguno,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,rapidez,no,C,Femenino,6.2347056,-75.5910379,3.04829403765001,1-5 KM,14,2,0,1401.85474340713,0,72896.4466571707
c74ilawyw20vtlpm1jcqvb69v1c74ila,Sabaneta,3,47,1,1,1,1,1,0,0,0,Tren,,30,Transporte integrado,,,10,,,,,,,,,,,7000,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,menor riesgos de adquirir algun virus,0,0,Uber o similares,,A pie o caminata,,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,trasporte publico por cercania,tiempo,C,Femenino,6.150791,-75.6232483,7.39682537896316,7-15 KM,10,0,0,2085.90475686761,0,108467.047357116
c79vt66wap2x72equ0xpdc79vty2jt9n,Medellín,3,32,1,1,1,1,1,0,0,0,Tren,,55,Tren,,,55,,,,,,,,,,,5000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,posibilidad de variar el horario de gestión de algunas solicitudes,0,0,Taxi,,Tren,,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,Salud,sin barreras,A,Masculino,6.2794843,-75.5606917,6.29506917287469,5-7 KM,10,0,0,1775.20950675066,0,92310.8943510345
c7kzthiabv3sw5axutec7kztjr81wsrf,Envigado,3,34,1,1,1,1,1,0,0,1,Carro compartido conductor,4,45,No utilizo otros medios de transporte,,,,Gasolina,,1200,100000,2012,,,,,,8500,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,Ninguna,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,El principar factor que me puede motivar al uso por ejemplo de la bicicleta es que la ciudad invierta en trayectos 100% seguros.,Práctica en el manejo de la bicicleta,C,Masculino,6.1550062,-75.5828045,5.81361353908331,5-7 KM,10,0,1,5935.64866765105,0,308653.730717855
c91nqejw46907moya0aifc91nqerb4q8,Bello,3,40,1,1,1,1,1,1,1,0,Motocicleta 4T,,30,Carro compartido pasajero,,1,40,Gasolina,,2000,100000,2007,240000,180000,2000000,3000000,5000000,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Poder acompañar a mi hijo en su formación virtual, evito desplazamiento entre sedes y soy más efectiva en reuniones",1,,Taxi,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,"Los motivadores serían el cuidado ambiental, vivo en Bello y trabajo en Ciudad del Rio, así que la bicicleta no es una opción. El transporte público con la contingencia Covid, no me parece seguro.","Pueden ser económicas, pues todo el transporte elegido es privado por no considerar el transporte público como seguro, y los costos obviamente son mucho más altos en el privado",A,Femenino,6.3372812,-75.5629223,12.5611314395355,7-15 KM,14,0,0,19929.3903715462,0,1036328.2993204
c9p5efw7ijdhxw0z7hc9p5epo6zj5tzt,Bello,4,31,1,1,1,1,1,1,0,0,Carro propio uso individual,,30,No utilizo otros medios de transporte,,,,Gasolina,,1200,17000,2006,130000,120000,1000000,2000000,4000000,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,"La economía familiar mejoraría mucho, adicional se ahorra demasiado tiempo en desplazamiento, que puede ser utilizado en familia. Mejor calidad de vida familiar.",0,0,Carro propio uso individual,,Carro propio uso individual,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,Economía y ayudar al medio ambiente,Parte económica y de vulnerabilidad al riesgo de accidente.,B,Femenino,6.3239574,-75.5686698,8.64196181297878,7-15 KM,12,0,0,21176.0821497689,0,1101156.27178799
cakoxqsdvtysncak1gx9oydxiksvdutd,Medellín,3,36,1,1,1,1,1,0,0,0,Carro propio uso individual,,30,Taxi,,,,Gasolina,,1600,60000,2016,210000,120000,1000000,2000000,6000000,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,Ahorro tiempo,1,,Carro compartido conductor,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"Medio ambiente, pero por el desplazamiento con mi bebé no son factibles",El desplazamiento con mi bebé dificulta el uso de otros medios de transporte,A,Femenino,6.2401697,-75.5608901,2.32449111121344,1-5 KM,10,0,0,5999.84608253119,0,311991.996291622
cbeggqxrars13vqdubcbe4s7l2iur6ag,Envigado,4,40,1,1,1,1,1,0,0,1,Carro compartido conductor,2,40,No utilizo otros medios de transporte,,,,Gasolina,,1600,23000,2018,,,,,,7000,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,,1,,Carro propio uso individual,,No requiero desplazarme,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,no tener patineta,C,Femenino,6.171245,-75.5920814,4.0245807474723,1-5 KM,10,0,1,5194.01104935756,0,270088.574566593
cd9f2vogcppc3ntrcxscd9f2vunx36ru,Medellín,2,39,1,1,1,1,1,0,0,0,Bus o colectivo,,90,No utilizo otros medios de transporte,,,,,,,,,,,,,,10000,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,ninguna,1,,Bus o colectivo,,Bus o colectivo,,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,agilidad y comodidad,ninguna,A,Femenino,6.2845432,-75.5855355,6.76915868835396,5-7 KM,10,0,0,2223.58030401352,0,115626.175808703
cdizdnk6wi0s66cdit49x70uhr4hg1wh,Medellín,2,26,0,0,0,0,0,0,0,0,Motocicleta 4T,,10,A pie o caminata,,,,Gasolina,,200,14000,2019,30000,30000,200000,910000,300000,0,1,1,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,0,2,Taxi,,Motocicleta 4T,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No hay nada que me motive utilizar transporte publico contaminan mucho, me encantaria en bisicleta pero no tengo",Me gustaria utilaizar bicileta o patineta electrica,C,Masculino,6.2138065,-75.6035084,1.90109101822165,1-5 KM,10,2,0,0,3355.4870869,174485.3285188
ce3gowudoog7dloi3kce3g6htwr1qd31,Copacabana,2,37,1,1,1,1,1,0,0,1,Tren,,50,Alimentador de sistema masivo,,,15,Gas natural,,250,,,,,,,,5650,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,A menudo es difícil el acceso al bus integrado por alto flujo de usuarios,1,,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,"Contribuir a la protección del medio ambiente, fácil acceso y tiempo en desplazamiento",Capacidad de compra para un medio de transporte personal,A,Femenino,6.357621,-75.505078,16.6329724964419,7-15 KM,10,0,1,4690.49824399663,0,243905.908687825
cea4j3i5p69rpgkkm9cea4w7o8d0iar3,Medellín,4,40,1,1,1,1,1,0,0,1,Alimentador de sistema masivo,,30,Bus o colectivo,,,25,,NO TENGO,,0,0,,,,,,9800,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Acompañamiento y apoyo familiar,1,,Taxi,,No requiero desplazarme,,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,Aporte al medio ambiente y un buen sistema de ciclorutas seguras,la topografia y falta de cicloruta dificulta el uso de la bicicleta,C,Femenino,6.208874,-75.5576968,3.31195604781709,1-5 KM,10,0,1,1087.93434675341,0,56572.5860311774
cfctrtajnhp79f2pr8cfctrtq5q9bqis,Medellín,2,32,1,1,1,1,1,0,0,1,Bus o colectivo,,60,Tren,,,40,,,,,,,,,,,6000,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,2,Transporte empresarial,,No requiero desplazarme,,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,Cuidar el medio ambiente,Ninguna,D,Femenino,6.2953108,-75.5391211,6.30363536132571,5-7 KM,10,2,1,2070.6619653107,271.2915766925,121781.584184166
ch90jinqwa21iof2e88uch90jinrnifj,Bello,4,32,1,1,1,1,1,0,0,1,Tren,,50,Carro compartido pasajero,,,,,,,,,,,,,,6300,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"EL CUIDADO DE LOS HIJOS, AHORRO EN TIEMPO DE DESPLAZAMIENTO",0,0,,NO APLICA,No requiero desplazarme,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"NO CONTAMINACIÓN, TIEMPOS DE DESPLAZAMIENTO","TOPOGRAFIA, ZONA, LEJANIA, NO EXISTENCIA DE CICLORUTAS",D,Femenino,6.3419578,-75.5646737,10.6665766550041,7-15 KM,10,0,1,3007.97461671117,0,156414.680068981
che3zrq88ildfhkq53che3zcalavujd1,Medellín,3,42,1,1,1,1,1,0,0,1,Bus o colectivo,,50,No utilizo otros medios de transporte,,,,,,,,,,,,,,9000,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,"Estar al pendiente de mi hija, es una pequeña de 5 años",0,3,Taxi,,No requiero desplazarme,,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,la bicicleta por tema de ejercicio,no cuento con los medios de transporte como bicicleta,C,Femenino,6.2508931,-75.6075081,5.2952480243552,5-7 KM,10,3,1,1739.41988272192,5033.23063035,352177.82667974
ci0i86to1kfd2d8ci0i86av5ca3anjx7,Itagüí,2,37,1,1,1,1,1,1,0,0,Alimentador de sistema masivo,,30,Transporte integrado,,,30,,,,,,,,,,,12000,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,"Economía,seguridad, tranquilidad, mayor rendimiento, equilibrio,",1,,Uber o similares,,Bus o colectivo,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La bicicleta no es posible porque vivo muy retirada al lugar de trabajo y es en Loma,el trasnporte publico si pero me toca utilizar el colectivo integrado, metro y tranvia.",ninguna,D,Femenino,6.1815589,-75.6085304,8.44414826455191,7-15 KM,12,0,0,3328.55102910166,0,173084.653513287
cisyatthb98vm4gdcisr1ihiemyidvef,La Estrella,2,39,1,1,1,1,1,1,0,0,Motocicleta 4T,,50,No utilizo otros medios de transporte,,,,Gasolina,,115,81000,2011,100000,50000,500000,800000,3000000,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,,1,,Motocicleta 4T,,Motocicleta 4T,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,No ninguno no,A,Femenino,6.1511449,-75.636623,10.6053074694582,7-15 KM,12,0,0,5769.01568606526,0,299988.815675394
cjp6dvqo3d4tz8p9eetfuxcjp6dvqf2i,Medellín,3,52,1,1,1,1,1,0,0,1,Tren,,50,Tranvia,,,50,,,,,,,,,,,5700,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,,0,0,Transporte empresarial,,No requiero desplazarme,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,D,Femenino,6.2367574,-75.5453536,2.57103729098811,1-5 KM,10,0,1,725.032516058648,0,37701.6908350497
clfoi42r5r456qx4b8clfoi42n8oe2ml,Rionegro,3,30,1,1,1,1,1,0,0,0,Bus o colectivo,,80,Alimentador de sistema masivo,,,20,,No aplica,,0,0,,,,,,18000,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,"Aumenta prodcutividad y tiempo de dedicación a las actividades, baja estres en cuanto a desplazamientos por retrasos debido a accidentes o daños en el transporte",1,,Taxi,,No requiero desplazarme,,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,"Me gusta el deporte y adicional es rápido, lo único complejo en mi caso es la distancia pero me gusta este medio de transporte si viviera cerca al lugar de trabajo","La distancia, recursos económicos, condiciones climaticas, tiempo de desplazamiento, vías",A,Femenino,6.1996594,-75.4262213,16.6533891494771,7-15 KM,10,0,0,5470.42103940604,0,284461.894049114
clvdfxynr4jzngx9a3b2wrclvdfx29ie,Medellín,2,25,0,0,0,0,0,0,0,1,Motocicleta 4T,,50,No utilizo otros medios de transporte,,,,Gasolina,,125,21500,2016,50000,45000,200000,1200000,3500000,0,1,1,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,0,12,Taxi,,Motocicleta 4T,,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,Factor del medio ambiente,Si por salud evitar el COVID,D,Masculino,6.2964188,-75.5645407,5.63365096883594,5-7 KM,9,12,1,0,20132.9225214,1046911.9711128
cn0mz4l5pvhjk1wuhxcn0mz8hq6nzpx5,Itagüí,2,29,1,1,1,1,1,0,0,0,Motocicleta 4T,,30,Alimentador de sistema masivo,,,,Gasolina,,125,50000,2013,40000,70000,360000,650000,2000000,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,0,20,Taxi,,No requiero desplazarme,,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,salud,"subidas pendientes,aglomeraciones en el sistema, distancia trasbordos de transporte,",A,Masculino,6.1705794,-75.6371134,9.11373788496923,7-15 KM,10,20,0,4131.36668978325,33554.870869,1959684.35305673
cnd3mgzyywxwih1fqcnd3mg7sunwfnz0,Medellín,6,61,1,1,1,1,1,0,0,0,Carro propio uso individual,,15,Taxi,,,,Gasolina,,1600,45000,5,180000,0,3000000,2000000,12000000,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,no,0,2,,Metro,No requiero desplazarme,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no,no,A,Masculino,6.2017704,-75.5649924,2.71250985550434,1-5 KM,10,2,0,7001.37830248753,0,364071.671729351
cndrhll4poahjjyjucndrer5osednb77,Medellín,3,25,0,0,0,0,0,0,0,0,,,0,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,0,0,,No uso transporte en cuarentena,No requiero desplazarme,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,"Estamos en la curva más alta de contagio, debemos evitar al máximo usar transportes públicos",No,A,Femenino,6.2580236,-75.5488583,4.69711415795125,1-5 KM,0,0,0,4674.02270571808,0,243049.18069734
coy1fbt8ay08sydf9coy14ofcw38rzyg,Sabaneta,4,45,1,1,1,1,1,0,0,0,Alimentador de sistema masivo,,40,Transporte integrado,,,15,,,,,,,,,,,9000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,Tiempo con mi familia,0,2,Carro propio uso individual,,No requiero desplazarme,,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"La distancia entre mi casa y la oficina no es optima para uso de bicicleta, y no hay ciclorutas entre los 2 puntos",No hay ciclorutas de punta a punta,C,Masculino,6.1435259,-75.6168962,7.76883829516625,7-15 KM,10,2,0,2551.96201086523,3355.4870869,307187.353083792
cpiwttc5zms0yjn7fyacpiwttcansrj6,Sabaneta,3,19,1,1,1,1,1,0,0,0,Tren,,30,Tranvia,,,10,,,,,,,,,,,6000,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,,Taxi,,A pie o caminata,,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,,falta de dinero,D,Femenino,6.1518345,-75.6206786,11.9509074468981,7-15 KM,10,0,0,3370.15590002525,0,175248.106801313
